ck_id,title,source,source_id,source_file,source_line,source_rule,source_category,source_subcategory,source_severity,source_tool,source_commit,release_target,status,severity,domain,root_invariant,matrix_id,duplicate_of,breaking_risk,data_loss_risk,security_risk,determinism_risk,recovery_risk,requires_regression_test,requires_ci_gate,production_code,test_code,docs_only,area,critical_path,owner,decision,decision_rationale,planned_fix,validation_command,closure_proof,notes
CK-110-0672,The application was found setting directory permissions to overly permissive values.,codacy,12c0d071e387b52ee07c4d2582cb871d,tests/utils/common.go,925,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(dstDir, 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-0673,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,169d92a85b883e86347671af6ec7cdb,tests/utils/common.go,925,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(dstDir, 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-0674,The application was found setting directory permissions to overly permissive values.,codacy,711fb375de5b1e60f3ae84eb0d66f48d,tests/adversarial/g4_non_destructive_gc_adversarial_test.go,203,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.4,triaged,S3,gc,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M063,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(inputDir, 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-0675,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",codacy,7ecdc06a00095ee8d3a135123c1cada,internal/db/migrations_test.go,1308,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,Security,SQLInjection,Error,Opengrep,69d3d6f7e494463c2eb98c9a03fca7449781ea14,backlog,triaged,S3,migration,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M048,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=_, _ = adminDB.Exec(`; s0_s1_review=downgraded-s3"
CK-110-0676,Method TestRunStatsResultIncludesChunkCountsByVersion has 72 lines of code (limit is 50),codacy,c26baa8e9aa3d11de208a1aa57d4504d,internal/maintenance/stats_test.go,94,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.4,triaged,S3,gc,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M062,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRunStatsResultIncludesChunkCountsByVersion(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0677,Method TestRunGCMixedCompressionAgnosticPackedReachabilityAndRestoreStep311 has a cyclomatic complexity of 25 ,codacy,4f8cebff366b1ef45705547fcae86707,internal/maintenance/gc_test.go,1032,Lizard_ccn-medium,Complexity,,Warning,Lizard,3dfc42af09c7d5a9e24a00821ea8b54d15f3e90e,v1.10.4,triaged,S3,gc,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M062,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRunGCMixedCompressionAgnosticPackedReachabilityAndRestoreStep311(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0678,Method TestStoreResolvesChunkerOncePerOperation has 104 lines of code (limit is 50),codacy,e199f94ce72b54496513f62d2a44699c,internal/storage/store_v2chunker_test.go,298,Lizard_nloc-medium,Complexity,,Warning,Lizard,b1becd4e99a7cbb38537a612011a9898508f03cc,backlog,triaged,S3,storage,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M051,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestStoreResolvesChunkerOncePerOperation(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0679,Lists should be surrounded by blank lines,codacy,30a7f8662fb1aa175e76b4cbc48cec2c,docs/BENCHMARK_METRICS.md,312,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- ✅ `TestRecordCPUTracksCPUTimeByPhase`: time tracking by phase
CK-110-0680,Method flushPending has a cyclomatic complexity of 9 (limit is 8),codacy,109df8bc1eb9a41f7ea780ca7946aa00,internal/container/container.go,296,Lizard_ccn-medium,Complexity,,Warning,Lizard,edc95188af1d13bdd02f5e1db61def8ac678bfe7,backlog,triaged,S2,storage,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M026,,none,medium,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,bucket=production-complexity-hotspot; line_text=func (c *FileContainer) flushPending() error {; s0_s1_review=downgraded-s2
CK-110-0681,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,4417049b2cba20481374c366a6185c88,internal/observability/service_test.go,65,Semgrep_go_sql_rule-concat-sqli,Security,SQLInjection,Error,Opengrep,5203403c366c34daedb23d0c4ef345f787d6188b,v1.10.2,triaged,S3,security,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M059,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if _, err := dbconn.Exec(`INSERT INTO file_chunk (logical_file_id, chunk_id, chunk_order) VALUES (?, ?, ?)`, fileID, chunkID, order); err != nil {; s0_s1_review=downgraded-s3"
CK-110-0682,Lists should be surrounded by blank lines,codacy,479d6a359329aec365c41a88e72e4ca9,docs/benchmarking.md,333,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- Analyze compression benefit vs. performance cost
CK-110-0683,Method storeFileWithStorageContextAndRuntimeResultWithPolicy has 92 lines of code (limit is 50),codacy,22b129c7fbeedc116443030baf69e56a,internal/storage/store.go,2354,Lizard_nloc-medium,Complexity,,Warning,Lizard,29a23d555eb7258224263df0388000f16c1e8a37,backlog,triaged,S2,storage,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M026,,none,medium,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,bucket=production-complexity-hotspot; line_text=func storeFileWithStorageContextAndRuntimeResultWithPolicy(; s0_s1_review=downgraded-s2
CK-110-0684,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,2dbb86c8f07e1d55935b363f3c5c66ff,internal/benchmark/corpus.go,287,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,Security,FileAccess,High,Opengrep,fc8112a95961f6f3eba8ce8d6e1dc63ca8780ed0,v1.10.6,triaged,S1,benchmark,Filesystem permission scanner findings must be reviewed by runtime area and threat model,CK-110-M020,,none,none,medium,none,none,false,false,false,true,false,benchmark,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for benchmark because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=if err := os.MkdirAll(corpusDir, 0o755); err != nil {; s0_s1_review=confirmed-s1"
CK-110-0685,Method quarantineCorruptActiveContainerTails has 99 lines of code (limit is 50),codacy,5ffb04f26ec903dc8a42078efa340ad1,internal/recovery/system_recovery.go,321,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.5,triaged,S1,recovery,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M037,,none,medium,none,medium,medium,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for recovery because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-complexity-hotspot; line_text=func quarantineCorruptActiveContainerTails(dbconn *sql.DB, containersDir string, stats *recoveryStats) error {; s0_s1_review=confirmed-s1"
CK-110-0686,Method DefaultDatasets has 58 lines of code (limit is 50),codacy,5269adebecef364f5edab59a4c607a2a,internal/chunk/benchmark/datasets.go,34,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,benchmark,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M068,,none,none,none,none,none,false,false,false,true,false,benchmark,,,investigate,,,,,bucket=test-complexity-hotspot; line_text=func DefaultDatasets() []Dataset {
CK-110-0687,File internal/verify/verify_system_test.go has 1558 non-comment lines of code,codacy,1482b8ff9c624e638564b7caa6670e1f,internal/verify/verify_system_test.go,1,Lizard_file-nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S3,verify,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M054,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=package verify; s0_s1_review=downgraded-s3
CK-110-0688,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,4d507026acad6c8642c075f4797e1ded,internal/chunk/benchmark/runner.go,120,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,Security,FileAccess,High,Opengrep,735145730e324c4c259b18916552c488993a03d4,v1.10.6,triaged,S1,benchmark,Filesystem permission scanner findings must be reviewed by runtime area and threat model,CK-110-M020,,none,none,medium,none,none,false,false,false,true,false,benchmark,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for benchmark because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=if err := os.MkdirAll(workDir, 0o755); err != nil {; s0_s1_review=confirmed-s1"
CK-110-0689,Method TestRemoveByStoredPathUnlinksSingleMappingAndKeepsSharedLogicalAlive has a cyclomatic complexity of 16 ,codacy,1421f7a06fc7d5a81e59f47fd8b5b08d,internal/storage/remove_test.go,359,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S3,storage,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M051,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRemoveByStoredPathUnlinksSingleMappingAndKeepsSharedLogicalAlive(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0690,Method TestRenderStatsHumanPrintsChunkerVersionsInSortedOrder has 131 lines of code (limit is 50),codacy,fc91f750ab4bb7e798fc6b65b269151e,internal/cli/render/stats_test.go,82,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,codacy,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M070,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,bucket=test-complexity-hotspot; line_text=func TestRenderStatsHumanPrintsChunkerVersionsInSortedOrder(t *testing.T) {
CK-110-0691,Expected: 1; Actual: 0; Below,codacy,7698261b315f0d47048a78094620b3ee,docs/STEP64_METRICS_VALIDATION.md,135,markdownlint_MD022,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=### Race Detector
CK-110-0692,The application was found setting directory permissions to overly permissive values.,codacy,9feaac8d8d3664ad876ae61aba090ede,tests/integration/v19_legacy_upgrade_path_integration_test.go,153,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(newRoot, 0o755); err != nil {; s0_s1_review=downgraded-s3"
