ck_id,matrix_id,source_id,source_tool,source_rule,source_file,area,severity,domain,title,recommended_action
CK-110-0425,CK-110-M070,d65d9fe3b176a3724fa2b9ee18b4e1e5,Lizard,Lizard_ccn-medium,internal/cli/render/stats_test.go,test,S3,codacy,Method TestRenderStatsHumanAndJSONUseSameEfficiencyFields has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0426,CK-110-M051,6ce3dfea5a7ab4eff1cc7f343654d11,Lizard,Lizard_ccn-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestEnsurePhysicalFileForPathDefaultPolicyWithTx has a cyclomatic complexity of 18 (limit is 8),review-for-suppression-or-backlog
CK-110-0427,CK-110-M065,387fc6d0f6abcaf395b7f79755ecd094,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/recovery/system_recovery_test.go,test,S3,recovery,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-0429,CK-110-M062,8fe03c8344e1eb5876136cd69a56de98,Lizard,Lizard_nloc-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestSweepUnreachableChunksMixedPackedBlockKeepsAllRefsAndChunks has 77 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0430,CK-110-M070,ce818394450c152fbdd18bdf6007cb85,Lizard,Lizard_ccn-medium,internal/observability/stats_test.go,test,S3,codacy,Method TestStatsDelegatesAndMapsMaintenanceStats has a cyclomatic complexity of 21 (limit is 8),review-for-suppression-or-backlog
CK-110-0434,CK-110-M070,81992e45ca8cd126b0ff99908feb1275,Lizard,Lizard_nloc-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectSnapshotDeepTraversalExpandsRecursively has 71 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0435,CK-110-M067,eeeb54f1156caa5a7219b75e47c530fb,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/restore_step8_test.go,test,S3,restore,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0436,CK-110-M070,80f80fda7215f219c13d393d43afaab1,Lizard,Lizard_ccn-medium,tests/utils/common.go,test,S3,codacy,Method CreateSampleDataset has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-0438,CK-110-M051,da0b794b62826dd0766576b1a417363e,Lizard,Lizard_ccn-medium,internal/storage/phase1_compat_matrix_test.go,test,S3,storage,Method TestPhase2HashLayerParity has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0440,CK-110-M070,7ad924f153cba6d95370cd21b20c2e3a,Lizard,Lizard_nloc-medium,tests/utils/common.go,test,S3,codacy,Method CorruptFirstCompletedChunkByte has 52 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0441,CK-110-M062,aaa74a5e5b53bcb8f297cf6d450c43f1,Lizard,Lizard_ccn-medium,internal/gc/plan_test.go,test,S3,gc,Method TestBuildPlanAssumeDeletedSnapshotsMakesChunkReclaimable has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0442,CK-110-M057,741addda2e2b8ebeb9f67505abdd031f,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/read_path_regression_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0443,CK-110-M059,78a4cb5958970615acc7938d355a5bdf,Opengrep,Semgrep_go.lang.security.audit.database.string-formatted-query.string-formatted-query,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,security,String-formatted SQL query detected.,review-for-suppression-or-backlog
CK-110-0444,CK-110-M070,2680bc0ecfc18e9dab60752342b0dbbf,Lizard,Lizard_ccn-medium,internal/observability/stats_test.go,test,S3,codacy,Method TestBuildVersionStatsSortedAndComplete has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0445,CK-110-M057,f60c550f5385137d51a2da7c9e074cb0,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0446,CK-110-M051,bf54f5c1dad2822b0479eae8973764f0,Lizard,Lizard_ccn-medium,internal/chunk/fastcdc/chunker_test.go,test,S3,storage,Method assertInvariants has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0447,CK-110-M051,e7a2c7eef3d2f39a5cf95b74a48ad0a8,Lizard,Lizard_ccn-medium,internal/storage/store_transform_ordering_contract_test.go,test,S3,storage,Method TestApplyPackedBlockTransformsWriteOrderCompressionThenEncryptionThenPhysicalHash has a cyclomatic comp,review-for-suppression-or-backlog
CK-110-0449,CK-110-M051,3c5c1de0c75885984feee4134ea5574,Lizard,Lizard_ccn-medium,internal/storage/store_compression_feature_gate_test.go,test,S3,storage,Method TestFeatureGatedCompressionDedupIgnoresCompressedAndPhysicalHashesStep74 has a cyclomatic complexity of,review-for-suppression-or-backlog
CK-110-0450,CK-110-M070,28d9391350b5bb2895435044ca8a06f4,Lizard,Lizard_nloc-medium,internal/observability/stats_test.go,test,S3,codacy,Method TestStatsDelegatesAndMapsMaintenanceStats has 83 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0453,CK-110-M072,958d2f5c3e5bfe2731ecbbcae3f14d0d,markdownlint,markdownlint_MD036,docs/benchmarking.md,docs,S4,docs,Emphasis used instead of a heading,review-for-suppression-or-backlog
CK-110-0454,CK-110-M070,cacbea79289a9f384715da2d77116fed,Lizard,Lizard_ccn-medium,tests/utils/common.go,test,S3,codacy,Method RunFixtureFolderRestoreAll has a cyclomatic complexity of 19 (limit is 8),review-for-suppression-or-backlog
CK-110-0456,CK-110-M049,8f893e4213e76f86b1875a53f38c0bd9,Lizard,Lizard_nloc-medium,internal/snapshot/delete_lineage_preview_test.go,test,S3,snapshot,Method TestLoadDeleteLineagePreviewComputesLineageAndSharing has 57 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0457,CK-110-M057,9be73b389c23d6eaa743147b9cf0da28,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/utils/common.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0459,CK-110-M076,bf7a66cc6f08c8930ef4513d6b3a4146,Agentlinter,Agentlinter_clarity_sentence-complexity,SECURITY.md,docs,S4,codacy,Overly complex sentence (41 words). Break into shorter instructions.,review-for-suppression-or-backlog
CK-110-0460,CK-110-M070,ebc7160d0b8a8b4fb892fae3d53d5882,Lizard,Lizard_ccn-medium,tests/integration/v19_stats_semantics_integration_test.go,test,S3,codacy,Method TestStep613StatsRatioBoundaries has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0462,CK-110-M059,6d1684a96e4745958c48155aacbf4f43,Opengrep,Semgrep_go_sql_rule-concat-sqli,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0464,CK-110-M063,3493349667c70a234c6441eed5ac0527,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g4_non_destructive_gc_adversarial_test.go,test,S3,gc,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0465,CK-110-M059,145a49176d7beb7c96dd4a66c5e5c6c6,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/observability/service_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0466,CK-110-M057,ea15233b658ec38ece8f79f84f42b324,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/utils/common.go,test,S3,filesystem,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0467,CK-110-M071,4511b1631bf9d9c90ce8a9229160dc89,Opengrep,Semgrep_go.lang.security.audit.crypto.math_random.math-random-used,internal/graph/reachability_test.go,test,S3,codacy,Do not use `math/rand`. Use `crypto/rand` instead.,review-for-suppression-or-backlog
CK-110-0468,CK-110-M072,407e28f6e7fd5d82fa409f5da3758fba,markdownlint,markdownlint_MD032,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0469,CK-110-M055,d8aaacd750f15a68a676e3601c54c875,Opengrep,Semgrep_go.lang.security.audit.database.string-formatted-query.string-formatted-query,internal/verify/verify_corruption_fixtures_test.go,test,S3,verify,String-formatted SQL query detected.,review-for-suppression-or-backlog
CK-110-0471,CK-110-M072,fcfb55f27a2a80cb393fc2d35e25e14b,markdownlint,markdownlint_MD022,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-0474,CK-110-M067,99002ea2a76d2169e20cdb74cd71e433,Opengrep,Semgrep_go_file-permissions_rule-fileperm,internal/storage/restore_test.go,test,S3,restore,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0475,CK-110-M072,74dcf63b94fd1bb829f477f3ac8a1672,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0476,CK-110-M057,577d614712e51810c7c500539d65a8c5,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/adversarial/g9_batch_semantics_adversarial_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0477,CK-110-M072,adba9dca742550025daf78d51d36e4b6,markdownlint,markdownlint_MD032,docs/STEP64_METRICS_VALIDATION.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0480,CK-110-M072,5be71ccc572e171f0a00e43d7414b823,markdownlint,markdownlint_MD032,docs/STORAGE_SEMANTICS_v1.9_ENGINE_QUICK_REFERENCE.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0482,CK-110-M072,eb74291ee1e333279d5a4f565e60122c,markdownlint,markdownlint_MD007,docs/benchmarking.md,docs,S4,docs,Expected: 2; Actual: 3,review-for-suppression-or-backlog
CK-110-0483,CK-110-M070,942c45eb88105e99f2a41bf01aab99a5,Lizard,Lizard_ccn-medium,internal/observability/service_test.go,test,S3,codacy,Method TestSimulateGCDeterministicAcrossCalls has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-0485,CK-110-M070,2cfae0b71bf00d037dc66bb059f1a42,Lizard,Lizard_ccn-medium,internal/observability/service_test.go,test,S3,codacy,Method TestSimulateGCJSONRoundTrip has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0486,CK-110-M066,fd6443551a78673d664914cf94e5582f,Lizard,Lizard_ccn-medium,internal/storage/restore_test.go,test,S3,restore,Method TestRestoreFailsOnChunkHashMismatch has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0488,CK-110-M063,e1b62933befe0343ee3902811f9e91a1,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/gc/plan_test.go,test,S3,gc,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0490,CK-110-M054,ce9916ae32fb9751d9a48f59812a848e,Lizard,Lizard_file-nloc-medium,internal/verify/verify_corruption_fixtures_test.go,test,S3,verify,File internal/verify/verify_corruption_fixtures_test.go has 734 non-comment lines of code,review-for-suppression-or-backlog
CK-110-0491,CK-110-M052,c423da44cb4eb1a76e435058f20671c9,Opengrep,Semgrep_go_file-permissions_rule-mkdir,internal/storage/phase1_compat_matrix_test.go,test,S3,storage,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0493,CK-110-M055,9750d5eaadd8d69d4d74fd80ccaaabb3,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/verify/verify_corruption_fixtures_test.go,test,S3,verify,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0495,CK-110-M070,793954f7b7cb1b426c7c5c70131637c8,Lizard,Lizard_ccn-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGetReachableChunksMatchesLegacyAcrossRandomizedFixtures has a cyclomatic complexity of 26 (limit is,review-for-suppression-or-backlog
CK-110-0498,CK-110-M052,d7c0c9f3e15f51ad6a5819109945c422,Opengrep,Semgrep_go.lang.security.audit.crypto.math_random.math-random-used,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,test,S3,storage,Do not use `math/rand`. Use `crypto/rand` instead.,review-for-suppression-or-backlog
CK-110-0499,CK-110-M062,d4c902677e12571b56c00db762f65349,Lizard,Lizard_nloc-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestSweepUnreachableChunksMetadataOrderTransactionSafety has 69 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0500,CK-110-M051,232f334ca97382b655f73c7668dcd4f1,Lizard,Lizard_ccn-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestStoreFileCaseSensitivity has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-0501,CK-110-M070,868ee23a925e0db9a7b7feac60d70b57,Lizard,Lizard_ccn-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7BuildFixtureWithActualV17BinaryIntegration has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-0502,CK-110-M063,cdb7add03c97fef4a14b233d9bcba848,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/gc/plan_test.go,test,S3,gc,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0503,CK-110-M062,896772538101e8dd7d3e0e24e3841d7d,Lizard,Lizard_ccn-medium,internal/gc/plan_test.go,test,S3,gc,Method TestBuildPlanPartiallyDeadContainerDistinguishesLogicalVsPhysical has a cyclomatic complexity of 13 (li,review-for-suppression-or-backlog
CK-110-0504,CK-110-M049,cae7b5d88ce41601db1a7e72fd83c97e,Lizard,Lizard_ccn-medium,internal/snapshot/snapshot_bench_test.go,test,S3,snapshot,Method seedBenchmarkPhysicalFiles has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0505,CK-110-M070,87d3134d4c791314abe45ba8d6c4c896,Lizard,Lizard_ccn-medium,tests/adversarial/g9_batch_semantics_adversarial_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-0507,CK-110-M051,a55194b1eb2ac205f2496e8daa2db252,Lizard,Lizard_nloc-medium,internal/storage/remove_test.go,test,S3,storage,Method TestRemoveFailsWhenLogicalFileIsRetainedBySnapshot has 58 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0508,CK-110-M054,d868ef083aadbd5d4ab2d1873323b5f,Lizard,Lizard_ccn-medium,internal/verify/verify_corruption_fixtures_test.go,test,S3,verify,Method assertDecompressStageVerifyFailure has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-0509,CK-110-M070,5dbdf9227096bf4605f3ae52068fe52d,Lizard,Lizard_ccn-medium,internal/retention/reachability_test.go,test,S3,codacy,Method TestRetentionByLogicalIDNotPath has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0513,CK-110-M050,b68d39b18225addd4de440ba95640b09,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,test,S3,snapshot,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0514,CK-110-M057,25029cd6794561fe0221697f7ce426a0,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,filesystem,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0515,CK-110-M057,588388619ea87584e6dbcb478ee82e25,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g7_deep_corruption_adversarial_test.go,test,S3,filesystem,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0517,CK-110-M070,1ea4c147b88eb88da0a2424489c6f508,Lizard,Lizard_ccn-medium,internal/graph/references_test.go,test,S3,codacy,Method TestGetReverseReferencesChunkToLogicalFiles has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
