ck_id,matrix_id,title,source,source_file,source_line,status,severity,domain,decision,phase_owner,notes
CK-110-0563,CK-110-M072,Expected: 1; Actual: 0; Below,codacy,docs/BENCHMARK_CORPORA.md,32,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0564,CK-110-M027,Method verifyStorageBlocks has a cyclomatic complexity of 12 (limit is 8),codacy,internal/verify/verify_repository.go,121,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0565,CK-110-M070,Method  has a cyclomatic complexity of 14 (limit is 8),codacy,tests/adversarial/g9_batch_semantics_adversarial_test.go,565,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0566,CK-110-M054,Method seedVerifyPackedBlockFixture has a cyclomatic complexity of 13 (limit is 8),codacy,internal/verify/verify_system_test.go,710,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0567,CK-110-M072,Expected: 1; Actual: 0; Below,codacy,docs/STEP64_METRICS_VALIDATION.md,24,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0568,CK-110-M023,Detected non-static command inside Command.,codacy,tests/utils/common.go,121,triaged,S1,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0569,CK-110-M072,Expected: 2; Actual: 3,codacy,docs/benchmarking.md,655,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0570,CK-110-M067,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g5_atomic_restore_adversarial_test.go,111,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0571,CK-110-M044,Method sumLogicalFileSizesByReferenceIDs has a cyclomatic complexity of 15 (limit is 8),codacy,internal/observability/inspect.go,1112,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0572,CK-110-M066,Method setupStoredPathRestoreFixture has a cyclomatic complexity of 14 (limit is 8),codacy,internal/storage/restore_test.go,2338,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0573,CK-110-M072,Expected: 1; Actual: 0; Below,codacy,docs/STEP64_METRICS_VALIDATION.md,223,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0574,CK-110-M027,Method checkChunkOffsetValidity has a cyclomatic complexity of 15 (limit is 8),codacy,internal/verify/verify_chunk.go,409,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0575,CK-110-M059,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/observability/service_test.go,125,triaged,S3,security,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0576,CK-110-M059,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/observability/stats_test.go,786,triaged,S3,security,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0577,CK-110-M054,Method TestVerifyRepositorySupportsMixedBlockTypeMatrixInSingleRun has a cyclomatic complexity of 10 (limit is,codacy,internal/verify/verify_system_test.go,904,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0578,CK-110-M024,Method EnsurePostgresSchema has a cyclomatic complexity of 13 (limit is 8),codacy,internal/db/migrations.go,873,triaged,S2,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0579,CK-110-M024,Method runSQLiteBlockAbstractionFoundationMigration has 58 lines of code (limit is 50),codacy,internal/db/migrations.go,584,triaged,S2,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0580,CK-110-M069,The application dynamically constructs file or path information.,codacy,internal/benchmark/dataset_test.go,35,triaged,S3,benchmark,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0581,CK-110-M054,Method seedVerifyPackedBlockFixture has 78 lines of code (limit is 50),codacy,internal/verify/verify_system_test.go,710,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0582,CK-110-M057,The application was found setting file permissions to overly permissive values.,codacy,internal/utils_hash/hash_test.go,12,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0583,CK-110-M070,Method TestStep613StatsByteAccountingConsistency has a cyclomatic complexity of 9 (limit is 8),codacy,tests/integration/v19_stats_semantics_integration_test.go,361,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0584,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/integration/v18_migration_compatibility_integration_test.go,1343,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0585,CK-110-M062,Method TestSweepUnreachableChunksKeepsPackedBlockWhenAnyChunkIsLive has a cyclomatic complexity of 16 (limit i,codacy,internal/maintenance/gc_packed_test.go,212,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0586,CK-110-M070,Method legacyGetSnapshotStats has 68 lines of code (limit is 50),codacy,internal/observability/equivalence_phase7_test.go,503,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0587,CK-110-M071,Do not use `math/rand`. Use `crypto/rand` instead.,codacy,tests/adversarial/g3_no_data_loss_valid_sequences_adversarial_test.go,6,triaged,S3,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0588,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/integration/read_path_regression_test.go,116,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0589,CK-110-M051,Method TestStoreFilePrepareFailureDoesNotPartiallyCommit has a cyclomatic complexity of 10 (limit is 8),codacy,internal/storage/store_cancellation_test.go,122,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0590,CK-110-M062,Method TestBuildPlanIgnoresTransformLayerHashesForIdentityStep74 has a cyclomatic complexity of 9 (limit is 8),codacy,internal/gc/plan_test.go,249,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0591,CK-110-M059,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,tests/integration/v18_migration_compatibility_integration_test.go,1732,triaged,S3,security,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0592,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g2_inconsistent_state_adversarial_test.go,113,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0593,CK-110-M045,Method check_regression has a cyclomatic complexity of 14 (limit is 8),codacy,scripts/validate_regression_thresholds.py,186,triaged,S1,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0594,CK-110-M063,The application was found setting file permissions to overly permissive values.,codacy,tests/adversarial/g4_non_destructive_gc_adversarial_test.go,119,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0595,CK-110-M070,Method TestRepositoryCapabilitiesSupportHelpers has a cyclomatic complexity of 12 (limit is 8),codacy,internal/repository/capabilities/model_test.go,5,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0596,CK-110-M027,Method VerifySystemDeepWithContainersDir has 81 lines of code (limit is 50),codacy,internal/verify/verify_system.go,208,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0597,CK-110-M070,Method TestSnapshotRootsExcludeSnapshotIDs has a cyclomatic complexity of 10 (limit is 8),codacy,internal/graph/reachability_test.go,123,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0598,CK-110-M052,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,54,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0599,CK-110-M047,Method TestRunMigrationsCompressionConfigIsIdempotent has a cyclomatic complexity of 9 (limit is 8),codacy,internal/db/migrations_test.go,2210,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0600,CK-110-M055,The application was found setting file permissions to overly permissive values.,codacy,internal/verify/verify_system_test.go,559,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0601,CK-110-M026,Method getOrCreateOpenContainerInDirExcluding has 95 lines of code (limit is 50),codacy,internal/container/container.go,374,triaged,S2,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0602,CK-110-M057,The application was found setting file permissions to overly permissive values.,codacy,tests/utils/common.go,747,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0603,CK-110-M072,Lists should be surrounded by blank lines,codacy,docs/BENCHMARK_CORPORA.md,70,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0604,CK-110-M047,Method TestRunMigrationsAllowsMultiplePhysicalFilesPerLogicalFile has a cyclomatic complexity of 9 (limit is 8,codacy,internal/db/migrations_test.go,2072,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0605,CK-110-M066,Method TestRestoreOptionsOverwriteTrueReplacesExistingDestination has a cyclomatic complexity of 14 (limit is ,codacy,internal/storage/restore_test.go,2234,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0606,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/integration/v18_migration_compatibility_integration_test.go,1790,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0607,CK-110-M062,Method TestStep11SnapshotRetainsPackedBlockAndRestoreSucceeds has 77 lines of code (limit is 50),codacy,internal/maintenance/gc_step11_test.go,319,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0608,CK-110-M044,Method initCommand has a cyclomatic complexity of 23 (limit is 8),codacy,cmd/coldkeep/init.go,14,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0609,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,181,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0610,CK-110-M062,Method TestContainerHasLivePhysicalUnitsSupportsLegacyPackedAndMixed has a cyclomatic complexity of 22 (limit ,codacy,internal/maintenance/gc_packed_test.go,516,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0611,CK-110-M045,f-string is missing placeholders (F541),codacy,scripts/compare_phase8_gc_results.py,140,triaged,S1,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0612,CK-110-M027,Method checkPinnedChunkStatus has 84 lines of code (limit is 50),codacy,internal/verify/verify_chunk.go,127,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0613,CK-110-M063,The application dynamically constructs file or path information.,codacy,internal/maintenance/gc_step11_test.go,512,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0614,CK-110-M051,Method TestQuarantineContainerInDirUpdatesSizesToPhysicalFile has a cyclomatic complexity of 15 (limit is 8),codacy,internal/container/container_test.go,277,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0615,CK-110-M047,Method TestEnsurePostgresSchemaAutoMigratesVersionElevenToTwelve has 79 lines of code (limit is 50),codacy,internal/db/migrations_test.go,1476,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0616,CK-110-M074,Only 1 file found with 100+ lines. Consider splitting into modular files for better organization.,codacy,SECURITY.md,1,triaged,S4,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0617,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g3_no_data_loss_valid_sequences_adversarial_test.go,120,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0618,CK-110-M066,Method TestRestoreFailsOnChunkOrderDiscontinuity has a cyclomatic complexity of 19 (limit is 8),codacy,internal/storage/restore_test.go,1532,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0619,CK-110-M057,The application dynamically constructs file or path information.,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,404,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0620,CK-110-M027,Method checkPinnedChunkStatus has a cyclomatic complexity of 12 (limit is 8),codacy,internal/verify/verify_chunk.go,127,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0621,CK-110-M070,Method  has 102 lines of code (limit is 50),codacy,internal/observability/equivalence_phase7_test.go,58,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0622,CK-110-M070,Method TestMapStatsResultMapsMaintenanceResultToStableModel has 136 lines of code (limit is 50),codacy,internal/observability/stats_test.go,27,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0623,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,259,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
